gut,99,0.007853403141361256
neu,86,0.006822148183404728
sollen,76,0.006028875138822783
dafür,75,0.005949547834364588
müssen,73,0.005790893225448199
europäisch,69,0.005473584007615421
mehr,69,0.005473584007615421
europa,67,0.0053149293986990325
unterstützen,63,0.004997620180866254
digital,61,0.004838965571949865
setzen,57,0.004521656354117087
sozial,56,0.0044423290496588925
deutschland,56,0.0044423290496588925
fördern,55,0.004363001745200698
kind,54,0.004283674440742504
mensch,54,0.004283674440742504
brauchen,53,0.004204347136284309
arbeit,53,0.004204347136284309
schaffen,53,0.004204347136284309
stärken,51,0.00404569252736792
ziel,50,0.003966365222909726
gesellschaft,49,0.003887037918451531
leben,48,0.0038077106139933364
groß,47,0.003728383309535142
land,44,0.0034904013961605585
öffentlich,44,0.0034904013961605585
zukunft,42,0.0033317467872441696
sorgen,41,0.003252419482785975
gemeinsam,40,0.0031730921783277802
unternehmen,40,0.0031730921783277802
bürger*inn,39,0.003093764873869586
wichtig,35,0.002776455656036808
nachhaltig,34,0.0026971283515786135
stark,34,0.0026971283515786135
dabei,33,0.002617801047120419
vieler,33,0.002617801047120419
sichern,32,0.0025384737426622245
stehen,31,0.0024591464382040296
deshalb,31,0.0024591464382040296
welt,30,0.002379819133745835
ermöglichen,30,0.002379819133745835
sowie,30,0.002379819133745835
international,30,0.002379819133745835
erhalten,30,0.002379819133745835
respekt,30,0.002379819133745835
jahr,29,0.0023004918292876407
entwicklung,29,0.0023004918292876407
kommune,28,0.0022211645248294463
gelten,27,0.002141837220371252
frau,27,0.002141837220371252
bildung,26,0.0020625099159130573
ausbauen,26,0.0020625099159130573
beschäftigter,25,0.001983182611454863
global,25,0.001983182611454863
weiterentwickeln,25,0.001983182611454863
bleiben,25,0.001983182611454863
recht,25,0.001983182611454863
förderung,24,0.0019038553069966682
dürfen,24,0.0019038553069966682
wirtschaft,23,0.0018245280025384737
hoch,23,0.0018245280025384737
verbessern,23,0.0018245280025384737
staatlich,23,0.0018245280025384737
daher,23,0.0018245280025384737
geben,22,0.0017452006980802793
einkommen,22,0.0017452006980802793
demokratie,21,0.0016658733936220848
gehören,21,0.0016658733936220848
zugang,21,0.0016658733936220848
gesetzlich,21,0.0016658733936220848
bereich,21,0.0016658733936220848
möglichkeit,21,0.0016658733936220848
bund,21,0.0016658733936220848
zudem,21,0.0016658733936220848
gerecht,20,0.0015865460891638901
politisch,20,0.0015865460891638901
sicher,20,0.0015865460891638901
jung,20,0.0015865460891638901
schützen,20,0.0015865460891638901
familie,20,0.0015865460891638901
gesellschaftlich,20,0.0015865460891638901
aufgabe,20,0.0015865460891638901
einführen,19,0.0015072187847056957
möglich,19,0.0015072187847056957
nehmen,19,0.0015072187847056957
nutzen,19,0.0015072187847056957
deutsch,19,0.0015072187847056957
konsequent,19,0.0015072187847056957
zentral,18,0.0014278914802475012
chance,18,0.0014278914802475012
krise,18,0.0014278914802475012
deutlich,18,0.0014278914802475012
verantwortung,18,0.0014278914802475012
jugendliche,18,0.0014278914802475012
immer,18,0.0014278914802475012
insbesondere,18,0.0014278914802475012
umsetzen,17,0.0013485641757893067
wirtschaftlich,17,0.0013485641757893067
ebene,17,0.0013485641757893067
entwickeln,17,0.0013485641757893067
notwendig,17,0.0013485641757893067
energie,17,0.0013485641757893067
weit,16,0.0012692368713311123
eigen,16,0.0012692368713311123
staat,16,0.0012692368713311123
demokratisch,16,0.0012692368713311123
schnell,16,0.0012692368713311123
unterstützung,16,0.0012692368713311123
umsetzung,16,0.0012692368713311123
gleich,16,0.0012692368713311123
digitalisierung,16,0.0012692368713311123
infrastruktur,15,0.0011899095668729176
zeit,15,0.0011899095668729176
zusammenarbeit,15,0.0011899095668729176
pflege,15,0.0011899095668729176
herausforderung,15,0.0011899095668729176
2030,15,0.0011899095668729176
rahmen,15,0.0011899095668729176
ausbildung,15,0.0011899095668729176
stellen,15,0.0011899095668729176
modern,15,0.0011899095668729176
darum,15,0.0011899095668729176
erneuerbar,15,0.0011899095668729176
jahrzehnt,15,0.0011899095668729176
schule,15,0.0011899095668729176
solidarisch,15,0.0011899095668729176
kultur,15,0.0011899095668729176
arbeitsplatz,15,0.0011899095668729176
bedeutung,15,0.0011899095668729176
unabhängig,15,0.0011899095668729176
arbeiten,14,0.0011105822624147231
abschaffen,14,0.0011105822624147231
bereits,14,0.0011105822624147231
leistung,14,0.0011105822624147231
wandel,14,0.0011105822624147231
grundlage,14,0.0011105822624147231
teilhabe,14,0.0011105822624147231
sicherheit,14,0.0011105822624147231
zeigen,14,0.0011105822624147231
gehen,14,0.0011105822624147231
darüber,14,0.0011105822624147231
plattform,14,0.0011105822624147231
frei,13,0.0010312549579565287
erster,13,0.0010312549579565287
klimaneutral,13,0.0010312549579565287
schutz,13,0.0010312549579565287
ausbau,13,0.0010312549579565287
politik,13,0.0010312549579565287
investition,13,0.0010312549579565287
einsetzen,13,0.0010312549579565287
mindestens,13,0.0010312549579565287
finanzierung,13,0.0010312549579565287
beitrag,13,0.0010312549579565287
erreichen,13,0.0010312549579565287
lohn,13,0.0010312549579565287
finanziell,12,0.0009519276534983341
solidarität,12,0.0009519276534983341
zusammenhalt,12,0.0009519276534983341
wer,12,0.0009519276534983341
beispiel,12,0.0009519276534983341
innovation,12,0.0009519276534983341
wirksam,12,0.0009519276534983341
raum,12,0.0009519276534983341
hinaus,12,0.0009519276534983341
ebenso,12,0.0009519276534983341
privat,12,0.0009519276534983341
menschenrecht,12,0.0009519276534983341
klein,12,0.0009519276534983341
dauerhaft,12,0.0009519276534983341
engagement,12,0.0009519276534983341
kommen,12,0.0009519276534983341
leisten,12,0.0009519276534983341
entscheidung,12,0.0009519276534983341
gewalt,12,0.0009519276534983341
klimawandel,12,0.0009519276534983341
besonderer,12,0.0009519276534983341
führen,12,0.0009519276534983341
verbindlich,12,0.0009519276534983341
arbeitsbedingung,12,0.0009519276534983341
gerade,12,0.0009519276534983341
anspruch,12,0.0009519276534983341
gezielt,11,0.0008726003490401396
darauf,11,0.0008726003490401396
bestehend,11,0.0008726003490401396
neben,11,0.0008726003490401396
region,11,0.0008726003490401396
ort,11,0.0008726003490401396
schritt,11,0.0008726003490401396
mittel,11,0.0008726003490401396
maßnahme,11,0.0008726003490401396
zusätzlich,11,0.0008726003490401396
beteiligung,11,0.0008726003490401396
halten,11,0.0008726003490401396
versorgung,11,0.0008726003490401396
angebot,11,0.0008726003490401396
freiheit,11,0.0008726003490401396
corona-krise,11,0.0008726003490401396
weiterbildung,11,0.0008726003490401396
forschung,11,0.0008726003490401396
beruf,11,0.0008726003490401396
sicherstellen,11,0.0008726003490401396
prozent,11,0.0008726003490401396
rolle,11,0.0008726003490401396
rente,11,0.0008726003490401396
wert,11,0.0008726003490401396
basis,11,0.0008726003490401396
bekämpfen,10,0.0007932730445819451
weltweit,10,0.0007932730445819451
einfach,10,0.0007932730445819451
diskriminierung,10,0.0007932730445819451
frage,10,0.0007932730445819451
vorantreiben,10,0.0007932730445819451
mann,10,0.0007932730445819451
form,10,0.0007932730445819451
tag,10,0.0007932730445819451
absichern,10,0.0007932730445819451
technisch,10,0.0007932730445819451
frieden,10,0.0007932730445819451
gleichzeitig,10,0.0007932730445819451
gestalten,10,0.0007932730445819451
ausrichten,10,0.0007932730445819451
national,10,0.0007932730445819451
aufbauen,10,0.0007932730445819451
umfassend,10,0.0007932730445819451
stadt,10,0.0007932730445819451
euro,10,0.0007932730445819451
verlässlich,10,0.0007932730445819451
angemessen,10,0.0007932730445819451
finden,9,0.0007139457401237506
einsatz,9,0.0007139457401237506
zugänglich,9,0.0007139457401237506
behinderung,9,0.0007139457401237506
fair,9,0.0007139457401237506
voraussetzung,9,0.0007139457401237506
zusammen,9,0.0007139457401237506
besonders,9,0.0007139457401237506
kraft,9,0.0007139457401237506
system,9,0.0007139457401237506
kulturell,9,0.0007139457401237506
transformation,9,0.0007139457401237506
entstehen,9,0.0007139457401237506
medizinisch,9,0.0007139457401237506
sozial-ökologisch,9,0.0007139457401237506
programm,9,0.0007139457401237506
weniger,9,0.0007139457401237506
erfolgreich,9,0.0007139457401237506
zugleich,9,0.0007139457401237506
bedeuten,9,0.0007139457401237506
absicherung,9,0.0007139457401237506
wettbewerb,9,0.0007139457401237506
betrieblich,9,0.0007139457401237506
erweitern,9,0.0007139457401237506
zivilgesellschaft,9,0.0007139457401237506
lang,9,0.0007139457401237506
arbeitnehmer*inn,9,0.0007139457401237506
bisher,9,0.0007139457401237506
viele,9,0.0007139457401237506
vollständig,9,0.0007139457401237506
teil,9,0.0007139457401237506
klimafreundlich,9,0.0007139457401237506
gesetz,9,0.0007139457401237506
sozialstaat,9,0.0007139457401237506
tragen,9,0.0007139457401237506
hand,9,0.0007139457401237506
finanzieren,9,0.0007139457401237506
mobilität,9,0.0007139457401237506
grundlegend,9,0.0007139457401237506
bringen,9,0.0007139457401237506
betrieb,9,0.0007139457401237506
blick,8,0.0006346184356655561
dienstleistung,8,0.0006346184356655561
nation,8,0.0006346184356655561
klar,8,0.0006346184356655561
beschäftigung,8,0.0006346184356655561
schließen,8,0.0006346184356655561
beteiligen,8,0.0006346184356655561
vereint,8,0.0006346184356655561
ausweiten,8,0.0006346184356655561
gewährleisten,8,0.0006346184356655561
gegenüber,8,0.0006346184356655561
klima,8,0.0006346184356655561
erhöhen,8,0.0006346184356655561
verpflichten,8,0.0006346184356655561
integriert,8,0.0006346184356655561
sicherung,8,0.0006346184356655561
vielfalt,8,0.0006346184356655561
kampf,8,0.0006346184356655561
offen,8,0.0006346184356655561
union,8,0.0006346184356655561
zukunftsfähig,8,0.0006346184356655561
gewerkschaft,8,0.0006346184356655561
persönlich,8,0.0006346184356655561
überwinden,8,0.0006346184356655561
datum,8,0.0006346184356655561
wohnung,8,0.0006346184356655561
verankern,8,0.0006346184356655561
handel,8,0.0006346184356655561
anerkennung,8,0.0006346184356655561
integration,8,0.0006346184356655561
nötig,8,0.0006346184356655561
